Date,Team,Shots,SOT,Corners,Yellow,Red,Shots_last5,SOT_last5,Corners_last5,Yellow_last5,Red_last5
,AZ Alkmaar,19.0,8.0,3.0,0.0,0.0,18.6,7.2,7.2,1.0,0.2
,AZ Alkmaar,11.0,4.0,4.0,0.0,0.0,18.4,7.4,6.6,0.8,0.0
,AZ Alkmaar,12.0,6.0,4.0,0.0,0.0,16.0,6.8,5.8,0.6,0.0
,AZ Alkmaar,6.0,4.0,3.0,3.0,0.0,13.6,6.4,3.6,0.2,0.0
,AZ Alkmaar,19.0,5.0,17.0,0.0,0.0,12.2,5.8,3.6,0.6,0.0
,AZ Alkmaar,13.0,8.0,4.0,0.0,0.0,13.4,5.4,6.2,0.6,0.0
,AZ Alkmaar,11.0,3.0,5.0,1.0,0.0,12.2,5.4,6.4,0.6,0.0
,AZ Alkmaar,8.0,3.0,2.0,0.0,0.0,12.2,5.2,6.6,0.8,0.0
,AZ Alkmaar,15.0,9.0,8.0,1.0,0.0,11.4,4.6,6.2,0.8,0.0
,AZ Alkmaar,20.0,10.0,12.0,1.0,0.0,13.2,5.6,7.2,0.4,0.0
,AZ Alkmaar,9.0,7.0,3.0,1.0,0.0,13.4,6.6,6.2,0.6,0.0
,AZ Alkmaar,11.0,4.0,2.0,1.0,0.0,12.6,6.4,6.0,0.8,0.0
,AZ Alkmaar,9.0,5.0,2.0,0.0,0.0,12.6,6.6,5.4,0.8,0.0
,AZ Alkmaar,8.0,3.0,3.0,1.0,0.0,12.8,7.0,5.4,0.8,0.0
,AZ Alkmaar,11.0,3.0,4.0,1.0,0.0,11.4,5.8,4.4,0.8,0.0
,AZ Alkmaar,26.0,9.0,8.0,2.0,0.0,9.6,4.4,2.8,0.8,0.0
,AZ Alkmaar,19.0,5.0,6.0,2.0,0.0,13.0,4.8,3.8,1.0,0.0
,AZ Alkmaar,15.0,5.0,7.0,1.0,0.0,14.6,5.0,4.6,1.2,0.0
,AZ Alkmaar,10.0,4.0,7.0,1.0,1.0,15.8,5.0,5.6,1.4,0.0
,AZ Alkmaar,11.0,5.0,4.0,4.0,0.0,16.2,5.2,6.4,1.4,0.2
,AZ Alkmaar,17.0,13.0,5.0,2.0,0.0,16.2,5.6,6.4,2.0,0.2
,AZ Alkmaar,10.0,7.0,2.0,0.0,0.0,14.4,6.4,5.8,2.0,0.2
,AZ Alkmaar,21.0,9.0,11.0,3.0,0.0,12.6,6.8,5.0,1.6,0.2
,AZ Alkmaar,17.0,6.0,3.0,2.0,0.0,13.8,7.6,5.8,2.0,0.2
,AZ Alkmaar,21.0,7.0,15.0,1.0,0.0,15.2,8.0,5.0,2.2,0.0
,AZ Alkmaar,13.0,0.0,3.0,1.0,0.0,17.2,8.4,7.2,1.6,0.0
,AZ Alkmaar,13.0,3.0,5.0,2.0,0.0,16.4,5.8,6.8,1.4,0.0
,AZ Alkmaar,15.0,6.0,4.0,0.0,0.0,17.0,5.0,7.4,1.8,0.0
,AZ Alkmaar,10.0,5.0,6.0,0.0,0.0,15.8,4.4,6.0,1.2,0.0
,AZ Alkmaar,18.0,5.0,18.0,0.0,0.0,14.4,4.2,6.6,0.8,0.0
,AZ Alkmaar,16.0,9.0,7.0,1.0,0.0,13.8,3.8,7.2,0.6,0.0
,AZ Alkmaar,13.0,5.0,3.0,0.0,0.0,14.4,5.6,8.0,0.6,0.0
,AZ Alkmaar,9.0,3.0,5.0,5.0,0.0,14.4,6.0,7.6,0.2,0.0
,AZ Alkmaar,7.0,0.0,2.0,2.0,0.0,13.2,5.4,7.8,1.2,0.0
,AZ Alkmaar,22.0,5.0,8.0,3.0,0.0,12.6,4.4,7.0,1.6,0.0
,AZ Alkmaar,24.0,8.0,3.0,1.0,0.0,13.4,4.4,5.0,2.2,0.0
,AZ Alkmaar,18.0,5.0,8.0,0.0,0.0,15.0,4.2,4.2,2.2,0.0
,AZ Alkmaar,14.0,6.0,8.0,0.0,0.0,16.0,4.2,5.2,2.2,0.0
,AZ Alkmaar,25.0,7.0,6.0,2.0,0.0,17.0,4.8,5.8,1.2,0.0
,AZ Alkmaar,16.0,3.0,5.0,1.0,0.0,20.6,6.2,6.6,1.2,0.0
,AZ Alkmaar,13.0,8.0,3.0,3.0,0.0,19.4,5.8,6.0,0.8,0.0
,AZ Alkmaar,5.0,2.0,1.0,2.0,0.0,17.2,5.8,6.0,1.2,0.0
,AZ Alkmaar,17.0,8.0,9.0,1.0,0.0,14.6,5.2,4.6,1.6,0.0
,AZ Alkmaar,12.0,5.0,5.0,2.0,1.0,15.2,5.6,4.8,1.8,0.0
,AZ Alkmaar,13.0,6.0,1.0,3.0,0.0,12.6,5.2,4.6,1.8,0.2
,AZ Alkmaar,16.0,5.0,6.0,1.0,0.0,12.0,5.8,3.8,2.2,0.2
,AZ Alkmaar,16.0,9.0,7.0,1.0,0.0,12.6,5.2,4.4,1.8,0.2
,AZ Alkmaar,15.0,9.0,3.0,0.0,0.0,14.8,6.6,5.6,1.6,0.2
,AZ Alkmaar,2.0,0.0,5.0,3.0,0.0,14.4,6.8,4.4,1.4,0.2
,AZ Alkmaar,14.0,7.0,5.0,3.0,0.0,12.4,5.8,4.4,1.6,0.0
,AZ Alkmaar,12.0,3.0,2.0,1.0,0.0,12.6,6.0,5.2,1.6,0.0
,AZ Alkmaar,14.0,6.0,12.0,0.0,0.0,11.8,5.6,4.4,1.6,0.0
,AZ Alkmaar,16.0,8.0,8.0,0.0,0.0,11.4,5.0,5.4,1.4,0.0
,AZ Alkmaar,23.0,4.0,13.0,0.0,0.0,11.6,4.8,6.4,1.4,0.0
,AZ Alkmaar,14.0,6.0,4.0,0.0,0.0,15.8,5.6,8.0,0.8,0.0
,AZ Alkmaar,9.0,6.0,2.0,2.0,0.0,15.8,5.4,7.8,0.2,0.0
,AZ Alkmaar,13.0,8.0,5.0,2.0,0.0,15.2,6.0,7.8,0.4,0.0
,AZ Alkmaar,15.0,7.0,10.0,1.0,0.0,15.0,6.4,6.4,0.8,0.0
,AZ Alkmaar,18.0,7.0,9.0,0.0,0.0,14.8,6.2,6.8,1.0,0.0
,AZ Alkmaar,15.0,5.0,6.0,3.0,0.0,13.8,6.8,6.0,1.0,0.0
,AZ Alkmaar,21.0,7.0,16.0,1.0,0.0,14.0,6.6,6.4,1.6,0.0
,AZ Alkmaar,11.0,3.0,6.0,1.0,0.0,16.4,6.8,9.2,1.4,0.0
,AZ Alkmaar,19.0,8.0,5.0,0.0,0.0,16.0,5.8,9.4,1.2,0.0
,AZ Alkmaar,1.0,0.0,1.0,2.0,0.0,16.8,6.0,8.4,1.0,0.0
,AZ Alkmaar,5.0,2.0,3.0,2.0,0.0,13.4,4.6,6.8,1.4,0.0
,AZ Alkmaar,19.0,8.0,11.0,2.0,0.0,11.4,4.0,6.2,1.2,0.0
,AZ Alkmaar,12.0,2.0,5.0,2.0,1.0,11.0,4.2,5.2,1.4,0.0
,AZ Alkmaar,19.0,5.0,10.0,1.0,0.0,11.2,4.0,5.0,1.6,0.2
,AZ Alkmaar,8.0,3.0,2.0,2.0,0.0,11.2,3.4,6.0,1.8,0.2
,AZ Alkmaar,20.0,8.0,4.0,2.0,0.0,12.6,4.0,6.2,1.8,0.2
,AZ Alkmaar,17.0,5.0,9.0,0.0,0.0,15.6,5.2,6.4,1.8,0.2
,AZ Alkmaar,21.0,7.0,8.0,1.0,0.0,15.2,4.6,6.0,1.4,0.2
,AZ Alkmaar,11.0,6.0,2.0,4.0,0.0,17.0,5.6,6.6,1.2,0.0
,AZ Alkmaar,7.0,4.0,3.0,2.0,1.0,15.4,5.8,5.0,1.8,0.0
,AZ Alkmaar,16.0,6.0,4.0,2.0,0.0,15.2,6.0,5.2,1.8,0.2
,AZ Alkmaar,12.0,4.0,6.0,1.0,0.0,14.4,5.6,5.2,1.8,0.2
,AZ Alkmaar,22.0,7.0,10.0,3.0,0.0,13.4,5.4,4.6,2.0,0.2
,AZ Alkmaar,26.0,19.0,5.0,0.0,0.0,13.6,5.4,5.0,2.4,0.2
,AZ Alkmaar,18.0,6.0,9.0,4.0,0.0,16.6,8.0,5.6,1.6,0.2
,AZ Alkmaar,22.0,6.0,8.0,1.0,0.0,18.8,8.4,6.8,2.0,0.0
,AZ Alkmaar,5.0,2.0,0.0,0.0,1.0,20.0,8.4,7.6,1.8,0.0
,AZ Alkmaar,13.0,6.0,4.0,3.0,0.0,18.6,8.0,6.4,1.6,0.2
,AZ Alkmaar,5.0,2.0,2.0,3.0,0.0,16.8,7.8,5.2,1.6,0.2
,AZ Alkmaar,15.0,6.0,7.0,3.0,0.0,12.6,4.4,4.6,2.2,0.2
,AZ Alkmaar,11.0,5.0,4.0,3.0,0.0,12.0,4.4,4.2,2.0,0.2
,AZ Alkmaar,12.0,4.0,6.0,3.0,0.0,9.8,4.2,3.4,2.4,0.2
,AZ Alkmaar,21.0,5.0,8.0,0.0,0.0,11.2,4.6,4.6,3.0,0.0
,AZ Alkmaar,14.0,6.0,9.0,2.0,0.0,12.8,4.4,5.4,2.4,0.0
,AZ Alkmaar,6.0,2.0,3.0,3.0,1.0,14.6,5.2,6.8,2.2,0.0
,AZ Alkmaar,9.0,5.0,7.0,2.0,0.0,12.8,4.4,6.0,2.2,0.2
,AZ Alkmaar,10.0,3.0,3.0,0.0,0.0,12.4,4.4,6.6,2.0,0.2
,AZ Alkmaar,18.0,7.0,10.0,0.0,0.0,12.0,4.2,6.0,1.4,0.2
,AZ Alkmaar,16.0,7.0,9.0,2.0,0.0,11.4,4.6,6.4,1.4,0.2
,AZ Alkmaar,16.0,5.0,4.0,0.0,0.0,11.8,4.8,6.4,1.4,0.2
,AZ Alkmaar,19.0,3.0,4.0,3.0,0.0,13.8,5.4,6.6,0.8,0.0
,AZ Alkmaar,25.0,8.0,7.0,5.0,0.0,15.8,5.0,6.0,1.0,0.0
,AZ Alkmaar,25.0,8.0,9.0,5.0,0.0,18.8,6.0,6.8,2.0,0.0
,AZ Alkmaar,9.0,5.0,4.0,4.0,0.0,20.2,6.2,6.6,3.0,0.0
,AZ Alkmaar,28.0,9.0,9.0,1.0,0.0,18.8,5.8,5.6,3.4,0.0
,AZ Alkmaar,7.0,2.0,4.0,6.0,1.0,21.2,6.6,6.6,3.6,0.0
,AZ Alkmaar,13.0,3.0,4.0,2.0,0.0,18.8,6.4,6.6,4.2,0.2
,AZ Alkmaar,18.0,7.0,8.0,0.0,0.0,16.4,5.4,6.0,3.6,0.2
,AZ Alkmaar,9.0,5.0,5.0,0.0,0.0,15.0,5.2,5.8,2.6,0.2
,AZ Alkmaar,7.0,1.0,3.0,4.0,0.0,15.0,5.2,6.0,1.8,0.2
,AZ Alkmaar,21.0,9.0,8.0,0.0,0.0,10.8,3.6,4.8,2.4,0.2
,AZ Alkmaar,12.0,4.0,7.0,2.0,0.0,13.6,5.0,5.6,1.2,0.0
,AZ Alkmaar,13.0,4.0,4.0,3.0,0.0,13.4,5.2,6.2,1.2,0.0
,AZ Alkmaar,12.0,4.0,1.0,2.0,0.0,12.4,4.6,5.4,1.8,0.0
,AZ Alkmaar,11.0,2.0,3.0,1.0,0.0,13.0,4.4,4.6,2.2,0.0
,AZ Alkmaar,16.0,7.0,5.0,2.0,0.0,13.8,4.6,4.6,1.6,0.0
,AZ Alkmaar,11.0,5.0,2.0,2.0,0.0,12.8,4.2,4.0,2.0,0.0
,AZ Alkmaar,14.0,7.0,7.0,0.0,0.0,12.6,4.4,3.0,2.0,0.0
,AZ Alkmaar,16.0,7.0,7.0,1.0,0.0,12.8,5.0,3.6,1.4,0.0
,AZ Alkmaar,23.0,4.0,10.0,1.0,0.0,13.6,5.6,4.8,1.2,0.0
,AZ Alkmaar,16.0,10.0,7.0,1.0,0.0,16.0,6.0,6.2,1.2,0.0
2019-02-11,Aberdeen,12.0,6.0,6.0,2.0,0.0,,,,,
2019-04-08,Aberdeen,10.0,5.0,4.0,4.0,0.0,12.0,6.0,6.0,2.0,0.0
2019-04-12,Aberdeen,8.0,5.0,2.0,2.0,0.0,11.0,5.5,5.0,3.0,0.0
2019-05-10,Aberdeen,9.0,2.0,9.0,1.0,2.0,10.0,5.333333333333333,4.0,2.6666666666666665,0.0
2019-07-12,Aberdeen,9.0,5.0,3.0,2.0,0.0,9.75,4.5,5.25,2.25,0.5
2019-09-11,Aberdeen,15.0,6.0,7.0,1.0,0.0,9.6,4.6,4.8,2.2,0.4
2019-11-08,Aberdeen,13.0,4.0,9.0,2.0,0.0,10.2,4.6,5.0,2.0,0.4
2020-01-02,Aberdeen,4.0,2.0,1.0,4.0,0.0,10.8,4.4,6.0,1.6,0.4
2020-01-08,Aberdeen,4.0,0.0,2.0,1.0,1.0,10.0,3.8,5.8,2.0,0.4
2020-02-10,Aberdeen,15.0,6.0,5.0,1.0,0.0,9.0,3.4,4.4,2.0,0.2
2020-04-03,Aberdeen,7.0,4.0,1.0,5.0,0.0,10.2,3.6,4.8,1.8,0.2
2020-05-02,Aberdeen,7.0,3.0,5.0,2.0,0.0,8.6,3.2,3.6,2.6,0.2
2020-05-12,Aberdeen,9.0,2.0,1.0,1.0,1.0,7.4,3.0,2.8,2.6,0.2
2020-06-11,Aberdeen,7.0,2.0,3.0,0.0,0.0,8.4,3.0,2.8,2.0,0.4
2020-07-03,Aberdeen,15.0,5.0,7.0,0.0,0.0,9.0,3.4,3.0,1.8,0.2
2020-11-02,Aberdeen,8.0,5.0,8.0,1.0,0.0,9.0,3.2,3.4,1.6,0.2
2020-12-09,Aberdeen,13.0,3.0,10.0,0.0,0.0,9.2,3.4,4.8,0.8,0.2
2020-12-12,Aberdeen,5.0,3.0,4.0,1.0,0.0,10.4,3.4,5.8,0.4,0.2
2021-01-05,Aberdeen,12.0,8.0,3.0,4.0,0.0,9.6,3.6,6.4,0.4,0.0
2021-01-08,Aberdeen,7.0,3.0,5.0,1.0,0.0,10.6,4.8,6.4,1.2,0.0
2021-01-12,Aberdeen,18.0,6.0,4.0,0.0,0.0,9.0,4.4,6.0,1.4,0.0
2021-02-01,Aberdeen,18.0,3.0,5.0,1.0,0.0,11.0,4.6,5.2,1.2,0.0
2021-02-02,Aberdeen,8.0,3.0,3.0,2.0,0.0,12.0,4.6,4.2,1.4,0.0
2021-03-10,Aberdeen,11.0,5.0,6.0,0.0,0.0,12.6,4.6,4.0,1.6,0.0
2021-04-12,Aberdeen,24.0,11.0,6.0,0.0,0.0,12.4,4.0,4.6,0.8,0.0
2021-06-02,Aberdeen,11.0,1.0,5.0,0.0,0.0,15.8,5.6,4.8,0.6,0.0
2021-06-03,Aberdeen,15.0,3.0,4.0,2.0,0.0,14.4,4.6,5.0,0.6,0.0
2021-06-11,Aberdeen,18.0,8.0,13.0,3.0,0.0,13.8,4.6,4.8,0.8,0.0
2021-08-08,Aberdeen,11.0,3.0,2.0,0.0,0.0,15.8,5.6,6.8,1.0,0.0
2021-10-01,Aberdeen,4.0,2.0,1.0,2.0,1.0,15.8,5.2,6.0,1.0,0.0
2021-10-04,Aberdeen,9.0,3.0,5.0,2.0,0.0,11.8,3.4,5.0,1.4,0.2
2021-11-09,Aberdeen,20.0,7.0,6.0,4.0,0.0,11.4,3.8,5.0,1.8,0.2
2021-11-12,Aberdeen,14.0,5.0,4.0,3.0,0.0,12.4,4.6,5.4,2.2,0.2
2021-12-05,Aberdeen,14.0,4.0,6.0,2.0,0.0,11.6,4.0,3.6,2.2,0.2
2022-01-02,Aberdeen,19.0,7.0,5.0,3.0,0.0,12.2,4.2,4.4,2.6,0.2
2022-01-10,Aberdeen,16.0,8.0,5.0,1.0,0.0,15.2,5.2,5.2,2.8,0.0
2022-02-03,Aberdeen,7.0,4.0,1.0,1.0,0.0,16.6,6.2,5.2,2.6,0.0
2022-02-04,Aberdeen,21.0,8.0,7.0,1.0,0.0,14.0,5.6,4.2,2.0,0.0
2022-03-09,Aberdeen,11.0,5.0,13.0,2.0,0.0,15.4,6.2,4.8,1.6,0.0
2022-04-11,Aberdeen,7.0,6.0,5.0,2.0,0.0,14.8,6.4,6.2,1.6,0.0
2022-05-02,Aberdeen,14.0,6.0,5.0,4.0,0.0,12.4,6.2,6.2,1.4,0.0
2022-05-03,Aberdeen,2.0,0.0,2.0,3.0,0.0,12.0,5.8,6.2,2.0,0.0
2022-06-08,Aberdeen,23.0,10.0,4.0,1.0,0.0,11.0,5.0,6.4,2.4,0.0
2022-07-05,Aberdeen,8.0,2.0,4.0,1.0,0.0,11.4,5.4,5.8,2.4,0.0
2022-08-10,Aberdeen,14.0,1.0,1.0,1.0,0.0,10.8,4.8,4.0,2.2,0.0
2022-08-11,Aberdeen,24.0,10.0,8.0,3.0,0.0,12.2,3.8,3.2,2.0,0.0
2022-09-02,Aberdeen,8.0,4.0,1.0,2.0,0.0,14.2,4.6,3.8,1.8,0.0
2022-09-04,Aberdeen,15.0,2.0,3.0,2.0,0.0,15.4,5.4,3.6,1.6,0.0
2022-11-05,Aberdeen,9.0,2.0,3.0,2.0,0.0,13.8,3.8,3.4,1.8,0.0
2022-12-11,Aberdeen,9.0,2.0,3.0,1.0,0.0,14.0,3.8,3.2,2.0,0.0
2023-01-02,Aberdeen,6.0,2.0,2.0,4.0,1.0,13.0,4.0,3.6,2.0,0.0
2023-01-04,Aberdeen,12.0,3.0,7.0,2.0,1.0,9.4,2.4,2.4,2.2,0.2
2023-01-11,Aberdeen,15.0,6.0,4.0,1.0,0.0,10.2,2.2,3.6,2.2,0.4
2023-02-01,Aberdeen,22.0,6.0,11.0,0.0,0.0,10.2,3.0,3.8,2.0,0.4
2023-03-09,Aberdeen,10.0,3.0,7.0,2.0,0.0,12.8,3.8,5.4,1.6,0.4
2023-03-12,Aberdeen,23.0,5.0,6.0,2.0,0.0,13.0,4.0,6.2,1.8,0.4
2023-04-02,Aberdeen,12.0,7.0,9.0,4.0,0.0,16.4,4.6,7.0,1.4,0.2
2023-04-03,Aberdeen,9.0,4.0,5.0,3.0,0.0,16.4,5.4,7.4,1.8,0.0
2023-05-08,Aberdeen,11.0,0.0,7.0,4.0,0.0,15.2,5.0,7.6,2.2,0.0
2023-06-12,Aberdeen,18.0,3.0,4.0,3.0,0.0,13.0,3.8,6.8,3.0,0.0
2023-07-01,Aberdeen,16.0,7.0,9.0,0.0,0.0,14.6,3.8,6.2,3.2,0.0
2023-07-05,Aberdeen,11.0,4.0,6.0,2.0,0.0,13.2,4.2,6.8,2.8,0.0
2023-08-04,Aberdeen,13.0,3.0,5.0,1.0,0.0,13.0,3.6,6.2,2.4,0.0
2023-08-10,Aberdeen,10.0,3.0,5.0,0.0,0.0,13.8,3.4,6.2,2.0,0.0
2023-09-12,Aberdeen,14.0,6.0,3.0,3.0,0.0,13.6,4.0,5.8,1.2,0.0
2023-12-11,Aberdeen,3.0,1.0,0.0,3.0,0.0,12.8,4.6,5.6,1.2,0.0
2024-01-12,Aberdeen,8.0,3.0,6.0,5.0,0.0,10.2,3.4,3.8,1.8,0.0
2024-02-01,Aberdeen,16.0,7.0,5.0,3.0,0.0,9.6,3.2,3.8,2.4,0.0
2024-02-03,Aberdeen,9.0,3.0,2.0,4.0,0.0,10.2,4.0,3.8,2.8,0.0
2024-03-02,Aberdeen,7.0,3.0,1.0,3.0,0.0,10.0,4.0,3.2,3.6,0.0
2024-04-05,Aberdeen,15.0,6.0,7.0,1.0,0.0,8.6,3.4,2.8,3.6,0.0
2024-04-12,Aberdeen,8.0,4.0,2.0,3.0,0.0,11.0,4.4,4.2,3.2,0.0
2024-05-08,Aberdeen,21.0,10.0,7.0,1.0,0.0,11.0,4.6,3.4,2.8,0.0
2024-06-02,Aberdeen,9.0,4.0,2.0,2.0,0.0,12.0,5.2,3.8,2.4,0.0
2024-06-04,Aberdeen,5.0,3.0,5.0,0.0,0.0,12.0,5.4,3.8,2.0,0.0
2024-06-10,Aberdeen,11.0,3.0,2.0,1.0,0.0,11.6,5.4,4.6,1.4,0.0
2024-07-12,Aberdeen,7.0,2.0,6.0,5.0,0.0,10.8,4.8,3.6,1.4,0.0
2024-09-11,Aberdeen,18.0,8.0,7.0,3.0,0.0,10.6,4.4,4.4,1.8,0.0
2024-11-08,Aberdeen,11.0,3.0,6.0,2.0,0.0,10.0,4.0,4.4,2.2,0.0
2024-12-05,Aberdeen,16.0,4.0,3.0,1.0,0.0,10.4,3.8,5.2,2.2,0.0
2025-01-02,Aberdeen,7.0,3.0,8.0,0.0,0.0,12.6,4.0,4.8,2.4,0.0
2025-02-01,Aberdeen,19.0,4.0,9.0,2.0,0.0,11.8,4.0,6.0,2.2,0.0
2025-02-03,Aberdeen,20.0,2.0,14.0,1.0,0.0,14.2,4.4,6.6,1.6,0.0
2025-03-05,Aberdeen,7.0,0.0,11.0,2.0,0.0,14.6,3.2,8.0,1.2,0.0
2025-03-12,Aberdeen,18.0,8.0,8.0,0.0,0.0,13.8,2.6,9.0,1.2,0.0
2025-04-08,Aberdeen,11.0,1.0,3.0,2.0,0.0,14.2,3.4,10.0,1.0,0.0
2025-05-01,Aberdeen,12.0,2.0,8.0,2.0,1.0,15.0,3.0,9.0,1.4,0.0
2025-05-04,Aberdeen,11.0,4.0,1.0,3.0,0.0,13.6,2.6,8.8,1.4,0.2
2025-05-10,Aberdeen,20.0,9.0,11.0,1.0,0.0,11.8,3.0,6.2,1.8,0.2
2025-06-12,Aberdeen,21.0,8.0,4.0,1.0,0.0,14.4,4.8,6.2,1.6,0.2
2025-09-11,Aberdeen,6.0,2.0,4.0,3.0,0.0,15.0,4.8,5.4,1.8,0.2
2025-10-08,Aberdeen,6.0,2.0,1.0,2.0,0.0,14.0,5.0,5.6,2.0,0.2
2025-11-05,Aberdeen,8.0,4.0,2.0,2.0,0.0,12.8,5.0,4.2,2.0,0.0
2025-12-01,Aberdeen,9.0,1.0,4.0,2.0,0.0,12.2,5.0,4.4,1.8,0.0
2026-01-05,Aberdeen,7.0,2.0,4.0,1.0,0.0,10.0,3.4,3.0,2.0,0.0
2026-03-01,Aberdeen,7.0,0.0,4.0,4.0,0.0,7.2,2.2,3.0,2.0,0.0
2026-04-03,Aberdeen,8.0,2.0,6.0,2.0,0.0,7.4,1.8,3.0,2.2,0.0
2026-04-04,Aberdeen,7.0,0.0,5.0,3.0,0.0,7.8,1.8,4.0,2.2,0.0
2026-06-01,Aberdeen,9.0,3.0,4.0,2.0,0.0,7.6,1.0,4.6,2.4,0.0
2026-09-05,Aberdeen,15.0,5.0,4.0,1.0,0.0,7.6,1.4,4.6,2.4,0.0
2026-11-01,Aberdeen,7.0,5.0,6.0,2.0,0.0,9.2,2.0,4.6,2.4,0.0
2026-11-04,Aberdeen,17.0,5.0,3.0,2.0,0.0,9.2,3.0,5.0,2.0,0.0
2026-12-05,Aberdeen,8.0,1.0,6.0,1.0,0.0,11.0,3.6,4.4,2.0,0.0
,Aberdeen,10.0,7.0,7.0,0.0,0.0,11.2,3.8,4.6,1.6,0.0
,Aberdeen,12.0,1.0,3.0,2.0,0.0,11.4,4.6,5.2,1.2,0.0
,Aberdeen,10.0,6.0,3.0,1.0,0.0,10.8,3.8,5.0,1.4,0.0
,Aberdeen,5.0,1.0,1.0,1.0,1.0,11.4,4.0,4.4,1.2,0.0
,Aberdeen,3.0,2.0,5.0,0.0,0.0,9.0,3.2,4.0,1.0,0.2
,Aberdeen,7.0,3.0,5.0,4.0,0.0,8.0,3.4,3.8,0.8,0.2
,Aberdeen,10.0,4.0,4.0,5.0,0.0,7.4,2.6,3.4,1.6,0.2
,Aberdeen,13.0,8.0,6.0,0.0,0.0,7.0,3.2,3.6,2.2,0.2
,Aberdeen,24.0,14.0,6.0,1.0,0.0,7.6,3.6,4.2,2.0,0.2
,Aberdeen,10.0,4.0,6.0,0.0,0.0,11.4,6.2,5.2,2.0,0.0
,Aberdeen,7.0,2.0,3.0,2.0,0.0,12.8,6.6,5.4,2.0,0.0
,Aberdeen,10.0,6.0,2.0,0.0,0.0,12.8,6.4,5.0,1.6,0.0
,Aberdeen,13.0,9.0,6.0,1.0,0.0,12.8,6.8,4.6,0.6,0.0
,Aberdeen,11.0,5.0,5.0,2.0,1.0,12.8,7.0,4.6,0.8,0.0
,Aberdeen,12.0,7.0,7.0,2.0,0.0,10.2,5.2,4.4,1.0,0.2
,Aberdeen,8.0,2.0,6.0,1.0,0.0,10.6,5.8,4.6,1.4,0.2
,Aberdeen,16.0,5.0,12.0,2.0,0.0,10.8,5.8,5.2,1.2,0.2
,Aberdeen,24.0,9.0,5.0,2.0,0.0,12.0,5.6,7.2,1.6,0.2
,Aberdeen,17.0,7.0,16.0,2.0,0.0,14.2,5.6,7.0,1.8,0.2
,Aberdeen,13.0,6.0,9.0,2.0,0.0,15.4,6.0,9.2,1.8,0.0
,Aberdeen,14.0,9.0,9.0,1.0,0.0,15.6,5.8,9.6,1.8,0.0
,Aberdeen,5.0,2.0,0.0,3.0,0.0,16.8,7.2,10.2,1.8,0.0
,Aberdeen,11.0,9.0,2.0,2.0,0.0,14.6,6.6,7.8,2.0,0.0
,Aberdeen,22.0,12.0,6.0,2.0,0.0,12.0,6.6,7.2,2.0,0.0
,Aberdeen,13.0,4.0,4.0,2.0,0.0,13.0,7.6,5.2,2.0,0.0
,Aberdeen,18.0,8.0,4.0,1.0,0.0,13.0,7.2,4.2,2.0,0.0
,Aberdeen,15.0,3.0,21.0,1.0,0.0,13.8,7.0,3.2,2.0,0.0
,Aberdeen,14.0,6.0,12.0,1.0,0.0,15.8,7.2,7.4,1.6,0.0
,Aberdeen,17.0,6.0,6.0,1.0,1.0,16.4,6.6,9.4,1.4,0.0
,Aberdeen,18.0,9.0,7.0,0.0,0.0,15.4,5.4,9.4,1.2,0.2
,Aberdeen,16.0,3.0,10.0,0.0,0.0,16.4,6.4,10.0,0.8,0.2
,Aberdeen,10.0,5.0,7.0,3.0,0.0,16.0,5.4,11.2,0.6,0.2
,Aberdeen,7.0,2.0,3.0,1.0,0.0,15.0,5.8,8.4,1.0,0.2
,Aberdeen,13.0,1.0,4.0,3.0,0.0,13.6,5.0,6.6,1.0,0.2
,Aberdeen,14.0,5.0,3.0,2.0,0.0,12.8,4.0,6.2,1.4,0.0
,Aberdeen,13.0,3.0,10.0,2.0,0.0,12.0,3.2,5.4,1.8,0.0
,Aberdeen,14.0,5.0,6.0,1.0,1.0,11.4,3.2,5.4,2.2,0.0
,Aberdeen,20.0,8.0,2.0,2.0,0.0,12.2,3.2,5.2,1.8,0.2
,Aberdeen,17.0,7.0,3.0,1.0,0.0,14.8,4.4,5.0,2.0,0.2
,Aberdeen,13.0,7.0,6.0,1.0,0.0,15.6,5.6,4.8,1.6,0.2
,Aberdeen,10.0,6.0,4.0,3.0,0.0,15.4,6.0,5.4,1.4,0.2
,Aberdeen,16.0,8.0,9.0,0.0,0.0,14.8,6.6,4.2,1.6,0.2
,Aberdeen,11.0,4.0,2.0,1.0,0.0,15.2,7.2,4.8,1.4,0.0
,Aberdeen,15.0,5.0,5.0,2.0,0.0,13.4,6.4,4.8,1.2,0.0
,Aberdeen,8.0,3.0,4.0,2.0,0.0,13.0,6.0,5.2,1.4,0.0
,Aberdeen,13.0,7.0,8.0,2.0,0.0,12.0,5.2,4.8,1.6,0.0
,Aberdeen,7.0,2.0,0.0,3.0,0.0,12.6,5.4,5.6,1.4,0.0
,Aberdeen,5.0,2.0,3.0,4.0,0.0,10.8,4.2,3.8,2.0,0.0
,Aberdeen,13.0,6.0,3.0,3.0,0.0,9.6,3.8,4.0,2.6,0.0
,Aberdeen,10.0,3.0,7.0,0.0,0.0,9.2,4.0,3.6,2.8,0.0
,Aberdeen,3.0,2.0,8.0,2.0,0.0,9.6,4.0,4.2,2.4,0.0
,Aberdeen,8.0,4.0,3.0,2.0,0.0,7.6,3.0,4.2,2.4,0.0
